,temp_air,relative_humidity,ghi,dni,dhi,IR(h),wind_speed,wind_direction,pressure
2021-03-11 20:00:00,7.22,60.1,0.0,0.0,0.0,262.8,1.59,75.0,98871.0
2021-03-11 21:00:00,8.02,48.7,0.0,0.0,0.0,260.0,0.69,47.0,98978.0
2021-03-11 22:00:00,6.19,56.3,0.0,0.0,0.0,263.4,1.17,309.0,99084.0
2021-03-11 23:00:00,4.42,67.4,0.0,0.0,0.0,267.2,1.59,294.0,99152.0
2021-03-12 00:00:00,5.95,60.25,0.0,0.0,0.0,253.6,1.1,279.0,99210.0
2021-03-12 01:00:00,6.09,59.1,0.0,0.0,0.0,245.6,1.03,249.0,99220.0
2021-03-12 02:00:00,3.59,67.9,0.0,0.0,0.0,250.2,1.38,275.0,99220.0
2021-03-12 03:00:00,1.29,78.15,0.0,0.0,0.0,252.6,1.86,301.0,99210.0
2021-03-12 04:00:00,0.45,80.85,0.0,0.0,0.0,244.6,1.72,316.0,99201.0
2021-03-12 05:00:00,0.18,80.85,0.0,0.0,0.0,237.4,1.38,325.0,99201.0
2021-03-12 06:00:00,0.8,78.0,25.0,161.61,16.0,238.4,1.1,330.0,99191.0
2021-03-12 07:00:00,2.22,75.85,196.0,569.87,63.0,232.2,0.28,313.0,99191.0
2021-03-12 08:00:00,5.23,72.3,369.0,693.18,97.0,236.4,0.21,334.0,99240.0
2021-03-12 09:00:00,7.93,60.35,518.0,766.47,118.0,243.4,0.14,352.0,99249.0
2021-03-12 10:00:00,9.8,48.2,621.0,783.04,141.0,248.6,0.41,65.0,99249.0
2021-03-12 11:00:00,11.32,41.85,673.0,788.41,153.0,253.6,0.83,92.0,99220.0
2021-03-12 12:00:00,12.48,38.95,675.0,803.48,146.0,259.6,0.83,117.0,99133.0
2021-03-12 13:00:00,13.28,37.6,620.0,795.65,135.0,265.6,0.69,115.0,99026.0
2021-03-12 14:00:00,13.73,37.15,509.0,747.47,123.0,270.4,0.69,94.0,98939.0
2021-03-12 15:00:00,13.84,37.35,359.0,674.84,99.0,270.8,0.48,83.0,98891.0
2021-03-12 16:00:00,13.52,39.2,181.0,497.56,69.0,272.2,0.34,20.0,98861.0
2021-03-12 17:00:00,12.11,52.75,20.0,170.96,12.0,270.2,0.97,3.0,98852.0
2021-03-12 18:00:00,9.51,69.2,0.0,0.0,0.0,266.6,1.1,36.0,98852.0
2021-03-12 19:00:00,8.81,61.3,0.0,0.0,0.0,267.0,1.45,119.0,98852.0
2021-03-12 20:00:00,7.85,62.95,0.0,0.0,0.0,265.0,1.31,123.0,98813.0
2021-03-12 21:00:00,6.66,67.35,0.0,0.0,0.0,262.8,1.38,126.0,98813.0
2021-03-12 22:00:00,5.66,71.85,0.0,0.0,0.0,262.2,1.24,117.0,98784.0
2021-03-12 23:00:00,4.85,75.9,0.0,0.0,0.0,258.4,1.1,96.0,98745.0
2021-03-13 00:00:00,4.35,79.25,0.0,0.0,0.0,262.8,0.97,80.0,98745.0
2021-03-13 01:00:00,4.14,82.05,0.0,0.0,0.0,261.4,0.83,86.0,98735.0
2021-03-13 02:00:00,3.4,86.7,0.0,0.0,0.0,262.2,0.76,99.0,98687.0
2021-03-13 03:00:00,2.84,90.2,0.0,0.0,0.0,268.6,0.83,95.0,98600.0
2021-03-13 04:00:00,2.5,92.2,0.0,0.0,0.0,267.8,0.83,86.0,98561.0
2021-03-13 05:00:00,2.38,93.1,0.0,0.0,0.0,266.4,0.83,74.0,98542.0
2021-03-13 06:00:00,2.55,92.8,28.0,162.83,18.0,262.8,0.69,75.0,98571.0
2021-03-13 07:00:00,4.57,88.8,186.0,434.93,82.0,257.8,0.55,80.0,98600.0
2021-03-13 08:00:00,6.92,87.7,335.0,472.28,147.0,260.0,0.48,91.0,98609.0
2021-03-13 09:00:00,9.88,77.7,491.0,610.49,169.0,265.2,0.55,121.0,98580.0
2021-03-13 10:00:00,12.38,66.2,579.0,596.69,210.0,264.0,0.69,128.0,98522.0
2021-03-13 11:00:00,13.8,58.75,642.0,651.34,209.0,271.0,0.76,125.0,98464.0
2021-03-13 12:00:00,15.23,53.3,666.0,744.66,172.0,274.4,0.83,121.0,98387.0
2021-03-13 13:00:00,16.02,50.45,571.0,582.74,213.0,279.0,0.9,116.0,98328.0
2021-03-13 14:00:00,16.36,49.7,447.0,460.69,207.0,284.0,0.9,119.0,98270.0
2021-03-13 15:00:00,16.27,50.4,285.0,284.89,174.0,286.6,1.03,127.0,98261.0
2021-03-13 16:00:00,15.73,53.95,190.0,545.18,65.0,286.0,1.03,132.0,98270.0
2021-03-13 17:00:00,14.33,65.3,21.0,137.64,14.0,283.4,0.97,139.0,98319.0
2021-03-13 18:00:00,12.35,70.1,0.0,0.0,0.0,275.0,1.03,147.0,98377.0
2021-03-13 19:00:00,10.21,76.6,0.0,0.0,0.0,280.4,1.66,140.0,98445.0
2021-03-13 20:00:00,9.36,79.75,0.0,0.0,0.0,279.2,1.45,142.0,98483.0
2021-03-13 21:00:00,8.5,81.95,0.0,0.0,0.0,278.8,1.24,135.0,98551.0
2021-03-13 22:00:00,7.94,83.6,0.0,0.0,0.0,273.2,1.1,105.0,98648.0
2021-03-13 23:00:00,6.95,87.95,0.0,0.0,0.0,276.4,1.17,85.0,98706.0
2021-03-14 00:00:00,5.76,92.75,0.0,0.0,0.0,274.4,1.17,78.0,98735.0
2021-03-14 01:00:00,4.5,96.0,0.0,0.0,0.0,270.2,1.24,76.0,98813.0
2021-03-14 02:00:00,3.64,98.1,0.0,0.0,0.0,268.4,1.31,62.0,98861.0
2021-03-14 03:00:00,3.51,98.35,0.0,0.0,0.0,286.4,1.17,39.0,98881.0
2021-03-14 04:00:00,2.96,98.6,0.0,0.0,0.0,285.6,1.24,19.0,98920.0
2021-03-14 05:00:00,3.13,98.6,0.0,0.0,0.0,302.8,1.17,8.0,98949.0
2021-03-14 06:00:00,3.2,98.45,26.0,74.45,21.0,299.2,1.1,11.0,99007.0
2021-03-14 07:00:00,4.68,98.5,107.0,40.84,97.0,309.0,0.9,21.0,99046.0
2021-03-14 08:00:00,6.39,97.05,325.0,398.76,164.0,344.6,0.76,19.0,99084.0
2021-03-14 09:00:00,7.5,94.45,468.0,497.18,203.0,335.0,0.69,0.0,99084.0
2021-03-14 10:00:00,8.9,87.95,612.0,703.74,173.0,344.2,0.76,355.0,99123.0
2021-03-14 11:00:00,10.23,80.85,685.0,791.06,155.0,318.8,0.62,359.0,99075.0
2021-03-14 12:00:00,11.23,75.1,661.0,706.2,189.0,329.4,0.55,358.0,98997.0
2021-03-14 13:00:00,12.11,70.4,0.0,0.0,0.0,312.6,0.55,13.0,98910.0
2021-03-14 14:00:00,12.48,67.3,177.0,1.9,176.0,322.2,0.48,33.0,98842.0
2021-03-14 15:00:00,12.8,65.1,89.0,0.0,89.0,330.4,0.55,28.0,98774.0
2021-03-14 16:00:00,12.57,65.8,81.0,8.57,79.0,318.4,0.9,10.0,98774.0
2021-03-14 17:00:00,11.57,71.85,12.0,18.21,11.0,326.4,1.31,354.0,98774.0
2021-03-14 18:00:00,10.49,76.2,0.0,0.0,0.0,326.6,1.38,357.0,98832.0
2021-03-14 19:00:00,9.76,81.65,0.0,0.0,0.0,324.8,1.1,25.0,98881.0
2021-03-14 20:00:00,9.32,81.0,0.0,0.0,0.0,323.0,0.97,20.0,98900.0
2021-03-14 21:00:00,8.77,82.1,0.0,0.0,0.0,318.4,1.03,18.0,98891.0
2021-03-14 22:00:00,8.42,82.45,0.0,0.0,0.0,317.4,1.03,36.0,98939.0
2021-03-14 23:00:00,8.05,82.1,0.0,0.0,0.0,298.6,1.03,43.0,98949.0
2021-03-15 00:00:00,7.61,82.85,0.0,0.0,0.0,290.6,1.03,40.0,98958.0
2021-03-15 01:00:00,7.41,83.0,0.0,0.0,0.0,284.8,0.9,30.0,98987.0
2021-03-15 02:00:00,7.49,83.1,0.0,0.0,0.0,292.8,0.62,10.0,98978.0
2021-03-15 03:00:00,6.84,85.8,0.0,0.0,0.0,271.2,0.41,342.0,98958.0
2021-03-15 04:00:00,5.99,89.7,0.0,0.0,0.0,266.8,0.34,348.0,98978.0
2021-03-15 05:00:00,5.31,93.0,0.0,0.0,0.0,273.2,0.34,31.0,98987.0
2021-03-15 06:00:00,4.67,95.85,32.0,123.42,23.0,262.8,0.62,80.0,99036.0
2021-03-15 07:00:00,5.19,95.5,192.0,403.01,91.0,293.6,0.34,116.0,99065.0
2021-03-15 08:00:00,7.5,90.2,284.0,229.58,190.0,300.4,0.34,145.0,99084.0
2021-03-15 09:00:00,10.14,82.15,450.0,415.92,226.0,297.8,0.34,133.0,99084.0
2021-03-15 10:00:00,12.45,74.85,646.0,820.09,130.0,286.8,0.55,92.0,99065.0
2021-03-15 11:00:00,14.28,67.5,706.0,856.1,128.0,279.8,0.76,83.0,99007.0
2021-03-15 12:00:00,15.64,61.95,711.0,888.14,113.0,281.4,0.55,90.0,98949.0
2021-03-15 13:00:00,16.58,57.95,643.0,832.0,124.0,288.4,0.28,76.0,98852.0
2021-03-15 14:00:00,17.13,54.55,521.0,739.65,129.0,288.6,0.07,80.0,98794.0
2021-03-15 15:00:00,17.19,52.4,371.0,670.44,104.0,288.2,0.07,222.0,98735.0
2021-03-15 16:00:00,16.96,52.8,193.0,505.09,73.0,288.6,0.07,234.0,98716.0
2021-03-15 17:00:00,16.27,54.9,25.0,135.74,17.0,287.0,0.28,315.0,98716.0
2021-03-15 18:00:00,15.36,56.95,0.0,0.0,0.0,277.6,0.48,332.0,98774.0
2021-03-15 19:00:00,14.68,55.3,0.0,0.0,0.0,276.4,0.62,122.0,98832.0
2021-03-15 20:00:00,12.2,65.5,0.0,0.0,0.0,272.8,0.9,96.0,98881.0
2021-03-15 21:00:00,8.5,80.3,0.0,0.0,0.0,271.0,1.31,43.0,98968.0
2021-03-15 22:00:00,5.7,91.6,0.0,0.0,0.0,275.6,2.14,334.0,99065.0
2021-03-15 23:00:00,4.71,94.95,0.0,0.0,0.0,279.6,1.72,314.0,99133.0
2021-03-16 00:00:00,4.86,94.2,0.0,0.0,0.0,275.4,1.03,15.0,99230.0
2021-03-16 01:00:00,3.53,98.0,0.0,0.0,0.0,282.6,1.38,34.0,99327.0
2021-03-16 02:00:00,3.1,98.6,0.0,0.0,0.0,278.8,1.66,1.0,99404.0
2021-03-16 03:00:00,3.0,98.3,0.0,0.0,0.0,281.6,1.59,354.0,99501.0
2021-03-16 04:00:00,3.25,97.15,0.0,0.0,0.0,283.8,1.03,6.0,99608.0
2021-03-16 05:00:00,4.62,93.4,0.0,0.0,0.0,289.6,0.34,66.0,99627.0
2021-03-16 06:00:00,4.13,94.25,39.0,165.19,26.0,285.6,0.69,166.0,99676.0
2021-03-16 07:00:00,7.18,84.15,209.0,495.38,82.0,287.0,0.34,224.0,99714.0
2021-03-16 08:00:00,9.24,83.1,386.0,657.65,113.0,288.4,0.69,206.0,99744.0
2021-03-16 09:00:00,11.67,70.5,544.0,777.42,121.0,297.0,0.76,217.0,99744.0
2021-03-16 10:00:00,13.19,59.95,656.0,836.8,125.0,278.4,0.34,207.0,99618.0
2021-03-16 11:00:00,14.29,52.7,708.0,842.27,135.0,275.0,0.41,129.0,99588.0
2021-03-16 12:00:00,15.0,47.75,721.0,905.29,107.0,281.4,0.83,119.0,99559.0
2021-03-16 13:00:00,15.5,45.15,645.0,819.44,130.0,285.0,0.97,123.0,99530.0
2021-03-16 14:00:00,15.65,44.3,529.0,755.93,125.0,282.4,0.9,136.0,99482.0
2021-03-16 15:00:00,15.57,44.3,376.0,673.27,105.0,278.8,0.83,141.0,99453.0
2021-03-16 16:00:00,15.19,45.75,198.0,517.17,73.0,278.8,0.97,136.0,99453.0
2021-03-16 17:00:00,14.21,54.25,30.0,174.73,19.0,276.6,1.1,127.0,99443.0
2021-03-16 18:00:00,12.13,64.9,0.0,0.0,0.0,272.6,1.52,118.0,99482.0
2021-03-16 19:00:00,13.32,49.2,0.0,0.0,0.0,269.2,0.62,135.0,99511.0
2021-03-16 20:00:00,12.62,51.9,0.0,0.0,0.0,266.8,0.34,112.0,99540.0
2021-03-16 21:00:00,11.89,54.35,0.0,0.0,0.0,264.6,0.14,65.0,99579.0
2021-03-16 22:00:00,10.88,57.7,0.0,0.0,0.0,262.6,0.48,36.0,99656.0
2021-03-16 23:00:00,8.91,65.4,0.0,0.0,0.0,261.4,1.17,49.0,99676.0
2021-03-17 00:00:00,6.03,77.55,0.0,0.0,0.0,259.8,1.45,42.0,99695.0
2021-03-17 01:00:00,5.03,82.5,0.0,0.0,0.0,258.6,1.38,32.0,99724.0
2021-03-17 02:00:00,4.39,85.35,0.0,0.0,0.0,257.6,1.17,28.0,99724.0
2021-03-17 03:00:00,4.09,86.9,0.0,0.0,0.0,256.4,1.03,35.0,99734.0
2021-03-17 04:00:00,3.92,88.0,0.0,0.0,0.0,255.4,0.9,42.0,99734.0
2021-03-17 05:00:00,4.01,87.7,0.0,0.0,0.0,254.8,0.76,39.0,99734.0
2021-03-17 06:00:00,3.89,87.45,42.0,165.7,28.0,254.0,0.55,26.0,99753.0
2021-03-17 07:00:00,5.47,84.75,214.0,488.3,86.0,255.8,0.07,1.0,99763.0
2021-03-17 08:00:00,8.52,76.5,390.0,648.79,117.0,261.2,0.14,314.0,99763.0
2021-03-17 09:00:00,11.02,67.15,544.0,749.59,132.0,265.4,0.14,17.0,99753.0
2021-03-17 10:00:00,12.86,59.4,662.0,839.2,125.0,270.8,0.21,86.0,99714.0
2021-03-17 11:00:00,14.14,54.05,714.0,843.27,136.0,276.0,0.34,120.0,99666.0
2021-03-17 12:00:00,15.13,50.75,723.0,891.5,114.0,280.0,0.48,134.0,99598.0
2021-03-17 13:00:00,15.86,48.6,650.0,819.74,131.0,284.0,0.48,138.0,99501.0
2021-03-17 14:00:00,16.3,47.2,534.0,759.0,125.0,287.0,0.48,106.0,99433.0
2021-03-17 15:00:00,16.42,46.5,378.0,663.79,108.0,288.4,0.55,100.0,99356.0
2021-03-17 16:00:00,16.18,47.4,200.0,500.42,77.0,288.6,0.55,81.0,99317.0
2021-03-17 17:00:00,15.08,58.8,21.0,29.87,19.0,285.8,1.03,36.0,99288.0
2021-03-17 18:00:00,12.98,67.3,0.0,0.0,0.0,281.4,1.31,41.0,99307.0
2021-03-17 19:00:00,12.14,65.0,0.0,0.0,0.0,278.4,1.1,78.0,99356.0
2021-03-17 20:00:00,11.0,67.05,0.0,0.0,0.0,278.0,1.24,67.0,99375.0
2021-03-17 21:00:00,8.82,75.3,0.0,0.0,0.0,278.2,1.45,59.0,99385.0
2021-03-17 22:00:00,7.3,80.75,0.0,0.0,0.0,272.0,1.45,45.0,99433.0
2021-03-17 23:00:00,6.52,83.3,0.0,0.0,0.0,268.6,1.31,35.0,99433.0
2021-03-18 00:00:00,6.63,82.85,0.0,0.0,0.0,267.6,1.03,27.0,99433.0
2021-03-18 01:00:00,7.12,81.6,0.0,0.0,0.0,266.4,0.69,35.0,99404.0
2021-03-18 02:00:00,6.44,84.5,0.0,0.0,0.0,265.2,0.55,89.0,99346.0
2021-03-18 03:00:00,5.64,87.15,0.0,0.0,0.0,263.8,0.55,124.0,99327.0
2021-03-18 04:00:00,5.05,87.45,0.0,0.0,0.0,262.4,0.62,140.0,99278.0
2021-03-18 05:00:00,4.4,86.75,0.0,0.0,0.0,260.6,0.83,148.0,99230.0
2021-03-18 06:00:00,3.99,85.4,49.0,210.43,30.0,258.4,0.97,148.0,99220.0
2021-03-18 07:00:00,6.58,74.85,226.0,544.99,80.0,255.0,0.55,143.0,99210.0
2021-03-18 08:00:00,10.05,70.2,396.0,651.9,118.0,256.8,0.34,151.0,99181.0
2021-03-18 09:00:00,13.59,58.95,553.0,767.37,127.0,262.6,0.28,163.0,99172.0
2021-03-18 10:00:00,16.13,49.25,0.0,0.0,0.0,269.2,0.14,120.0,99143.0
2021-03-18 11:00:00,17.92,42.65,704.0,783.47,163.0,274.2,0.62,74.0,99104.0
2021-03-18 12:00:00,19.04,39.7,717.0,844.52,136.0,278.0,1.1,79.0,99026.0
2021-03-18 13:00:00,19.62,36.85,645.0,776.18,150.0,282.0,1.17,86.0,98968.0
2021-03-18 14:00:00,19.76,34.6,501.0,590.88,180.0,283.8,1.03,87.0,98881.0
2021-03-18 15:00:00,19.57,34.3,383.0,666.73,109.0,284.8,0.9,84.0,98803.0
2021-03-18 16:00:00,18.94,40.25,209.0,548.29,72.0,282.8,0.9,74.0,98755.0
2021-03-18 17:00:00,17.25,51.6,35.0,183.24,22.0,279.6,1.59,65.0,98716.0
2021-03-18 18:00:00,14.46,61.4,0.0,0.0,0.0,274.4,2.0,70.0,98726.0
2021-03-18 19:00:00,16.81,35.3,0.0,0.0,0.0,270.2,0.41,52.0,98755.0
2021-03-18 20:00:00,14.59,43.45,0.0,0.0,0.0,271.0,0.97,52.0,98745.0
2021-03-18 21:00:00,10.28,63.55,0.0,0.0,0.0,271.4,1.52,64.0,98755.0
2021-03-18 22:00:00,8.21,72.9,0.0,0.0,0.0,271.0,1.45,70.0,98861.0
2021-03-18 23:00:00,6.88,79.05,0.0,0.0,0.0,267.6,1.31,62.0,98861.0
2021-03-19 00:00:00,5.98,82.75,0.0,0.0,0.0,265.6,1.31,46.0,98900.0
2021-03-19 01:00:00,5.49,84.6,0.0,0.0,0.0,264.4,1.31,32.0,98910.0
2021-03-19 02:00:00,5.01,86.5,0.0,0.0,0.0,260.6,1.24,23.0,98881.0
2021-03-19 03:00:00,4.45,88.6,0.0,0.0,0.0,260.6,1.24,18.0,98852.0
2021-03-19 04:00:00,4.29,89.25,0.0,0.0,0.0,259.8,1.1,24.0,98832.0
2021-03-19 05:00:00,4.37,90.45,0.0,0.0,0.0,267.4,0.83,32.0,98794.0
2021-03-19 06:00:00,4.53,90.9,52.0,208.11,32.0,269.0,0.69,33.0,98784.0
2021-03-19 07:00:00,5.98,82.05,224.0,493.32,89.0,250.6,0.21,34.0,98755.0
2021-03-19 08:00:00,9.01,74.8,405.0,668.83,116.0,253.8,0.34,7.0,98726.0
2021-03-19 09:00:00,11.31,69.05,553.0,740.24,138.0,262.0,0.41,353.0,98697.0
2021-03-19 10:00:00,12.98,62.35,667.0,811.69,139.0,268.2,0.34,349.0,98639.0
2021-03-19 11:00:00,14.32,54.85,733.0,879.86,121.0,274.4,0.14,8.0,98551.0
2021-03-19 12:00:00,15.34,49.25,734.0,894.95,114.0,277.4,0.07,112.0,98445.0
2021-03-19 13:00:00,15.96,45.4,664.0,839.15,125.0,279.6,0.14,162.0,98309.0
2021-03-19 14:00:00,16.24,42.95,544.0,763.3,126.0,284.2,0.21,132.0,98193.0
2021-03-19 15:00:00,16.21,41.8,385.0,655.2,113.0,279.2,0.28,104.0,98125.0
2021-03-19 16:00:00,15.82,42.45,208.0,511.99,78.0,283.6,0.14,80.0,98057.0
2021-03-19 17:00:00,14.83,52.0,36.0,160.18,24.0,280.4,0.55,341.0,98028.0
2021-03-19 18:00:00,12.65,57.85,0.0,0.0,0.0,279.2,1.93,23.0,98047.0
2021-03-19 19:00:00,11.66,59.1,0.0,0.0,0.0,269.0,2.07,32.0,98105.0
2021-03-19 20:00:00,9.24,63.5,0.0,0.0,0.0,269.6,2.14,54.0,98173.0
2021-03-19 21:00:00,8.3,64.3,0.0,0.0,0.0,273.6,2.14,56.0,98280.0
2021-03-19 22:00:00,7.44,62.6,0.0,0.0,0.0,270.2,2.21,46.0,98416.0
2021-03-19 23:00:00,7.08,63.2,0.0,0.0,0.0,292.4,2.21,42.0,98474.0
2021-03-20 00:00:00,6.21,70.8,0.0,0.0,0.0,275.6,2.14,30.0,98571.0
2021-03-20 01:00:00,5.49,78.35,0.0,0.0,0.0,276.6,1.93,1.0,98668.0
2021-03-20 02:00:00,5.22,82.0,0.0,0.0,0.0,284.8,2.0,349.0,98726.0
2021-03-20 03:00:00,4.8,85.1,0.0,0.0,0.0,278.2,1.86,6.0,98735.0
2021-03-20 04:00:00,4.54,86.85,0.0,0.0,0.0,283.0,2.0,30.0,98706.0
2021-03-20 05:00:00,4.12,88.95,0.0,0.0,0.0,275.8,2.0,41.0,98726.0
2021-03-20 06:00:00,4.08,88.45,31.0,19.62,29.0,299.2,2.0,40.0,98755.0
2021-03-20 07:00:00,4.56,85.8,147.0,89.47,122.0,312.0,3.24,44.0,98765.0
2021-03-20 08:00:00,4.59,83.95,126.0,0.0,126.0,310.0,3.52,36.0,98852.0
2021-03-20 09:00:00,4.68,79.6,134.0,0.0,134.0,301.4,4.07,33.0,98978.0
2021-03-20 10:00:00,4.41,75.0,329.0,39.65,303.0,311.0,3.52,20.0,99094.0
2021-03-20 11:00:00,5.09,68.45,298.0,12.85,289.0,291.2,3.17,3.0,99143.0
2021-03-20 12:00:00,5.88,62.6,548.0,303.92,336.0,290.4,2.69,351.0,99123.0
2021-03-20 13:00:00,6.78,58.0,444.0,182.42,326.0,283.6,2.14,337.0,99094.0
2021-03-20 14:00:00,7.3,54.6,439.0,344.24,249.0,285.0,1.72,335.0,99065.0
2021-03-20 15:00:00,7.61,51.6,354.0,469.84,157.0,265.2,1.17,316.0,99026.0
2021-03-20 16:00:00,7.39,49.85,203.0,441.97,89.0,248.0,1.1,274.0,99017.0
2021-03-20 17:00:00,6.96,50.55,42.0,228.21,24.0,247.6,1.52,239.0,99046.0
2021-03-20 18:00:00,5.67,56.0,0.0,0.0,0.0,232.8,1.59,211.0,99065.0
2021-03-20 19:00:00,4.74,61.75,0.0,0.0,0.0,246.2,1.45,215.0,99123.0
2021-03-20 20:00:00,3.53,67.3,0.0,0.0,0.0,235.2,1.24,184.0,99143.0
2021-03-20 21:00:00,2.95,66.2,0.0,0.0,0.0,234.6,1.24,154.0,99201.0
2021-03-20 22:00:00,2.99,63.55,0.0,0.0,0.0,251.2,1.03,135.0,99220.0
2021-03-20 23:00:00,2.86,62.65,0.0,0.0,0.0,252.0,0.83,110.0,99191.0
2021-03-21 00:00:00,2.61,63.2,0.0,0.0,0.0,251.2,0.83,88.0,99210.0
2021-03-21 01:00:00,2.18,64.55,0.0,0.0,0.0,248.4,0.83,67.0,99172.0
2021-03-21 02:00:00,2.3,63.1,0.0,0.0,0.0,258.6,0.69,53.0,99123.0
2021-03-21 03:00:00,2.16,63.3,0.0,0.0,0.0,258.2,0.62,65.0,99094.0
2021-03-21 04:00:00,1.93,63.15,0.0,0.0,0.0,249.0,0.55,78.0,99084.0
2021-03-21 05:00:00,1.56,63.35,0.0,0.0,0.0,230.8,0.41,73.0,99075.0
2021-03-21 06:00:00,1.34,62.85,63.0,241.33,37.0,229.0,0.41,51.0,99075.0
2021-03-21 07:00:00,1.69,70.8,246.0,585.64,79.0,231.6,0.34,344.0,99084.0
2021-03-21 08:00:00,4.17,55.05,422.0,701.47,111.0,230.4,0.21,7.0,99084.0
2021-03-21 09:00:00,5.98,45.75,572.0,773.35,130.0,241.0,0.69,107.0,99075.0
2021-03-21 10:00:00,7.3,40.9,686.0,847.23,126.0,236.2,1.17,108.0,99075.0
2021-03-21 11:00:00,8.23,40.15,737.0,850.37,137.0,242.0,1.24,92.0,99017.0
2021-03-21 12:00:00,9.07,39.95,745.0,897.06,115.0,248.8,1.31,76.0,98997.0
2021-03-21 13:00:00,9.55,39.25,675.0,842.86,126.0,254.0,1.52,71.0,98978.0
2021-03-21 14:00:00,9.65,38.6,556.0,780.25,122.0,263.4,1.52,72.0,98958.0
2021-03-21 15:00:00,9.25,38.65,401.0,699.09,105.0,270.0,0.83,75.0,98949.0
2021-03-21 16:00:00,8.89,38.7,222.0,568.84,73.0,265.8,0.07,250.0,98929.0
2021-03-21 17:00:00,8.43,41.65,45.0,229.43,26.0,272.4,0.48,262.0,98920.0
2021-03-21 18:00:00,7.37,49.65,0.0,0.0,0.0,256.2,0.62,264.0,98929.0
2021-03-21 19:00:00,5.21,57.95,0.0,0.0,0.0,237.2,1.66,183.0,98958.0
2021-03-21 20:00:00,4.0,59.7,0.0,0.0,0.0,232.6,1.59,166.0,98978.0
2021-03-21 21:00:00,3.25,59.6,0.0,0.0,0.0,230.0,1.31,154.0,98997.0
2021-03-21 22:00:00,2.34,60.4,0.0,0.0,0.0,228.4,1.03,139.0,99036.0
2021-03-21 23:00:00,1.92,59.1,0.0,0.0,0.0,226.6,0.69,115.0,99026.0
2021-03-22 00:00:00,1.5,60.1,0.0,0.0,0.0,225.8,0.62,86.0,99046.0
2021-03-22 01:00:00,0.97,62.7,0.0,0.0,0.0,224.8,0.62,81.0,99036.0
2021-03-22 02:00:00,0.44,64.7,0.0,0.0,0.0,224.0,0.48,89.0,98997.0
2021-03-22 03:00:00,-0.03,66.4,0.0,0.0,0.0,222.6,0.41,92.0,98949.0
2021-03-22 04:00:00,-0.4,67.65,0.0,0.0,0.0,221.4,0.41,92.0,98939.0
2021-03-22 05:00:00,-0.61,68.2,0.0,0.0,0.0,220.4,0.48,85.0,98920.0
2021-03-22 06:00:00,-0.57,68.35,70.0,290.61,37.0,220.2,0.48,79.0,98949.0
2021-03-22 07:00:00,1.11,68.7,255.0,611.9,77.0,218.0,0.48,79.0,98978.0
2021-03-22 08:00:00,5.01,56.2,428.0,703.86,112.0,223.2,0.48,65.0,99007.0
2021-03-22 09:00:00,7.91,44.5,581.0,792.09,124.0,231.2,0.55,80.0,98997.0
2021-03-22 10:00:00,10.14,36.35,689.0,833.12,134.0,239.0,0.48,110.0,99017.0
2021-03-22 11:00:00,11.86,31.6,743.0,851.48,138.0,246.2,0.48,145.0,98968.0
2021-03-22 12:00:00,13.15,29.35,742.0,867.05,129.0,252.2,0.48,171.0,98881.0
2021-03-22 13:00:00,14.09,27.65,676.0,827.97,133.0,256.8,0.55,186.0,98784.0
2021-03-22 14:00:00,14.64,26.9,558.0,767.19,128.0,259.8,0.55,188.0,98677.0
2021-03-22 15:00:00,14.8,26.7,407.0,715.79,101.0,261.4,0.55,186.0,98600.0
2021-03-22 16:00:00,14.5,28.2,228.0,582.9,73.0,261.4,0.41,196.0,98551.0
2021-03-22 17:00:00,13.48,33.7,47.0,230.58,27.0,260.4,0.07,293.0,98513.0
2021-03-22 18:00:00,12.57,34.1,0.0,0.0,0.0,255.8,0.14,238.0,98542.0
2021-03-22 19:00:00,10.53,45.6,0.0,0.0,0.0,250.8,0.83,206.0,98571.0
2021-03-22 20:00:00,10.42,39.95,0.0,0.0,0.0,248.4,0.69,262.0,98600.0
2021-03-22 21:00:00,8.95,43.0,0.0,0.0,0.0,245.4,0.48,271.0,98619.0
2021-03-22 22:00:00,7.77,46.2,0.0,0.0,0.0,243.0,0.14,307.0,98648.0
2021-03-22 23:00:00,6.63,49.95,0.0,0.0,0.0,240.4,0.28,38.0,98658.0
2021-03-23 00:00:00,5.62,53.25,0.0,0.0,0.0,238.8,0.41,26.0,98668.0
2021-03-23 01:00:00,4.93,55.05,0.0,0.0,0.0,237.8,0.48,29.0,98668.0
2021-03-23 02:00:00,4.46,55.45,0.0,0.0,0.0,237.8,0.41,50.0,98658.0
2021-03-23 03:00:00,4.02,55.7,0.0,0.0,0.0,236.8,0.28,57.0,98629.0
2021-03-23 04:00:00,3.41,57.0,0.0,0.0,0.0,237.8,0.07,81.0,98600.0
2021-03-23 05:00:00,2.72,59.0,0.0,0.0,0.0,237.4,0.07,171.0,98600.0
2021-03-23 06:00:00,2.19,60.85,61.0,142.42,44.0,236.2,0.34,164.0,98600.0
2021-03-23 07:00:00,4.0,58.05,226.0,374.21,115.0,240.2,0.14,159.0,98590.0
2021-03-23 08:00:00,7.64,56.05,406.0,561.01,151.0,245.4,0.07,214.0,98580.0
2021-03-23 09:00:00,11.01,47.9,581.0,764.16,136.0,252.8,0.07,60.0,98532.0
2021-03-23 10:00:00,13.5,42.35,695.0,834.17,135.0,260.6,0.07,91.0,98493.0
