Unnamed: 0,temp_air,relative_humidity,ghi,dni,dhi,IR(h),wind_speed,wind_direction,pressure,power_output
2021-01-01 00:00:00,0.82,85.25,0.0,0.0,0.0,290.02,2.37,95.0,99417.0,0.0
2021-01-01 01:00:00,-0.24,86.69,0.0,0.0,0.0,288.13,2.18,97.0,99388.0,0.0
2021-01-01 02:00:00,-1.3,88.13,0.0,0.0,0.0,286.24,1.99,97.0,99359.0,0.0
2021-01-01 03:00:00,-2.36,89.56,0.0,0.0,0.0,284.36,1.81,97.0,99339.0,0.0
2021-01-01 04:00:00,-3.42,91.0,0.0,0.0,0.0,282.47,1.62,99.0,99301.0,0.0
2021-01-01 05:00:00,-4.48,92.44,0.0,0.0,0.0,280.58,1.43,102.0,99291.0,0.0
2021-01-01 06:00:00,-5.54,93.88,0.0,0.0,0.0,278.69,1.24,106.0,99281.0,0.0
2021-01-01 07:00:00,-6.6,95.31,0.0,0.0,0.0,276.81,1.06,108.0,99252.0,0.0
2021-01-01 08:00:00,-3.94,93.4,32.0,0.0,32.0,276.0,1.1,107.0,99233.0,0.0
2021-01-01 09:00:00,-2.74,88.65,171.0,461.79,73.0,271.8,0.9,109.0,99233.0,0.0
2021-01-01 10:00:00,-1.83,78.6,210.0,285.48,128.0,276.4,0.97,100.0,99204.0,0.0
2021-01-01 11:00:00,-1.25,74.65,170.0,65.04,149.0,276.0,0.9,83.0,99146.0,0.0
2021-01-01 12:00:00,-0.8,71.3,140.0,25.26,132.0,274.4,0.83,66.0,99059.0,0.0
2021-01-01 13:00:00,-0.41,68.9,133.0,55.72,118.0,273.6,1.03,58.0,99011.0,0.0
2021-01-01 14:00:00,-0.38,68.25,75.0,27.24,70.0,280.0,1.24,54.0,98953.0,0.0
2021-01-01 15:00:00,-0.92,74.55,25.0,61.0,21.0,271.6,1.1,46.0,98972.0,0.0
2021-01-01 16:00:00,-2.14,83.1,0.0,0.0,0.0,259.0,1.38,54.0,98991.0,0.0
2021-01-01 17:00:00,-3.17,85.7,0.0,0.0,0.0,251.6,1.66,67.0,99001.0,0.0
2021-01-01 18:00:00,-4.16,87.4,0.0,0.0,0.0,231.8,1.86,73.0,99011.0,0.0
2021-01-01 19:00:00,-4.49,87.0,0.0,0.0,0.0,235.2,1.93,81.0,99011.0,0.0
2021-01-01 20:00:00,-5.02,86.5,0.0,0.0,0.0,233.2,1.86,82.0,98991.0,0.0
2021-01-01 21:00:00,-5.65,86.0,0.0,0.0,0.0,221.8,1.86,80.0,98953.0,0.0
2021-01-01 22:00:00,-5.91,85.0,0.0,0.0,0.0,232.0,1.86,77.0,98953.0,0.0
2021-01-01 23:00:00,-6.36,84.2,0.0,0.0,0.0,218.0,1.93,76.0,98943.0,0.0
2021-01-02 00:00:00,-6.91,83.8,0.0,0.0,0.0,206.4,2.0,76.0,98933.0,0.0
2021-01-02 01:00:00,-7.16,83.8,0.0,0.0,0.0,201.4,2.0,77.0,98885.0,0.0
2021-01-02 02:00:00,-7.45,83.1,0.0,0.0,0.0,201.2,2.0,80.0,98875.0,0.0
2021-01-02 03:00:00,-7.53,82.85,0.0,0.0,0.0,205.4,2.07,81.0,98856.0,0.0
2021-01-02 04:00:00,-7.44,83.2,0.0,0.0,0.0,212.8,2.0,83.0,98817.0,0.0
2021-01-02 05:00:00,-6.97,83.3,0.0,0.0,0.0,234.4,1.79,83.0,98798.0,0.0
2021-01-02 06:00:00,-6.94,83.25,0.0,0.0,0.0,226.4,1.79,81.0,98759.0,0.0
2021-01-02 07:00:00,-7.35,82.4,0.0,0.0,0.0,214.0,1.93,83.0,98730.0,0.0
2021-01-02 08:00:00,-7.11,82.1,40.0,0.0,40.0,221.6,1.86,84.0,98691.0,0.0
2021-01-02 09:00:00,-5.86,78.6,143.0,234.89,93.0,216.0,1.66,86.0,98662.0,0.0
2021-01-02 10:00:00,-4.34,70.65,168.0,114.5,135.0,219.8,1.72,90.0,98662.0,0.0
2021-01-02 11:00:00,-2.96,64.65,225.0,225.18,152.0,221.8,1.59,90.0,98575.0,0.0
2021-01-02 12:00:00,-2.02,62.25,209.0,179.05,152.0,213.4,1.45,84.0,98469.0,0.0
2021-01-02 13:00:00,-1.9,67.8,178.0,195.51,125.0,222.6,1.38,82.0,98392.0,0.0
2021-01-02 14:00:00,-1.91,68.9,153.0,533.3,54.0,228.2,1.38,78.0,98285.0,0.0
2021-01-02 15:00:00,-2.95,77.45,32.0,147.48,22.0,225.6,1.24,72.0,98256.0,0.0
2021-01-02 16:00:00,-4.85,80.85,0.0,0.0,0.0,225.0,1.52,77.0,98218.0,0.0
2021-01-02 17:00:00,-6.23,82.5,0.0,0.0,0.0,227.8,1.72,83.0,98189.0,0.0
2021-01-02 18:00:00,-7.23,82.65,0.0,0.0,0.0,220.4,2.0,88.0,98121.0,0.0
2021-01-02 19:00:00,-7.68,82.75,0.0,0.0,0.0,227.8,2.14,96.0,98063.0,0.0
2021-01-02 20:00:00,-7.53,82.05,0.0,0.0,0.0,240.2,2.07,95.0,97986.0,0.0
2021-01-02 21:00:00,-7.09,80.35,0.0,0.0,0.0,249.0,2.0,96.0,97928.0,0.0
2021-01-02 22:00:00,-6.23,77.8,0.0,0.0,0.0,269.2,1.93,99.0,97899.0,0.0
2021-01-02 23:00:00,-5.61,76.1,0.0,0.0,0.0,270.8,1.93,102.0,97831.0,0.0
2021-01-03 00:00:00,-5.42,75.95,0.0,0.0,0.0,261.6,2.0,105.0,97773.0,0.0
2021-01-03 01:00:00,-5.44,75.7,0.0,0.0,0.0,253.6,2.14,105.0,97715.0,0.0
2021-01-03 02:00:00,-5.26,75.1,0.0,0.0,0.0,258.2,2.21,106.0,97676.0,0.0
2021-01-03 03:00:00,-4.52,73.5,0.0,0.0,0.0,284.4,2.14,106.0,97638.0,0.0
2021-01-03 04:00:00,-4.02,73.4,0.0,0.0,0.0,286.8,2.14,105.0,97541.0,0.0
2021-01-03 05:00:00,-3.62,73.2,0.0,0.0,0.0,289.2,2.21,104.0,97473.0,0.0
2021-01-03 06:00:00,-3.4,73.0,0.0,0.0,0.0,285.6,2.28,104.0,97444.0,0.0
2021-01-03 07:00:00,-3.4,77.95,0.0,0.0,0.0,287.6,2.07,105.0,97415.0,0.0
2021-01-03 08:00:00,-3.09,77.05,63.0,231.3,39.0,291.0,2.0,104.0,97386.0,0.0
2021-01-03 09:00:00,-2.12,74.2,128.0,149.79,96.0,288.8,2.0,100.0,97328.0,0.0
2021-01-03 10:00:00,-0.59,68.65,165.0,100.24,136.0,277.4,2.07,102.0,97280.0,0.0
2021-01-03 11:00:00,0.55,65.35,166.0,55.28,148.0,269.0,2.0,103.0,97241.0,0.0
2021-01-03 12:00:00,1.37,62.9,89.0,0.0,89.0,283.6,2.0,104.0,97202.0,0.0
2021-01-03 13:00:00,1.46,64.75,141.0,65.91,123.0,286.0,1.66,109.0,97173.0,0.0
2021-01-03 14:00:00,1.26,69.5,89.0,58.56,78.0,291.8,1.31,105.0,97096.0,0.0
2021-01-03 15:00:00,0.65,72.9,36.0,185.36,23.0,285.8,1.31,100.0,97115.0,0.0
2021-01-03 16:00:00,-0.51,78.0,0.0,0.0,0.0,275.6,1.59,100.0,97144.0,0.0
2021-01-03 17:00:00,-1.61,81.15,0.0,0.0,0.0,259.6,2.14,99.0,97202.0,0.0
2021-01-03 18:00:00,-2.63,81.75,0.0,0.0,0.0,240.0,2.34,101.0,97231.0,0.0
2021-01-03 19:00:00,-3.07,84.65,0.0,0.0,0.0,236.0,2.34,103.0,97260.0,0.0
2021-01-03 20:00:00,-3.36,83.8,0.0,0.0,0.0,234.4,2.41,102.0,97289.0,0.0
2021-01-03 21:00:00,-3.64,83.2,0.0,0.0,0.0,226.8,2.41,104.0,97338.0,0.0
2021-01-03 22:00:00,-3.8,83.05,0.0,0.0,0.0,228.8,2.41,107.0,97338.0,0.0
2021-01-03 23:00:00,-3.8,82.85,0.0,0.0,0.0,235.6,2.41,107.0,97386.0,0.0
2021-01-04 00:00:00,-3.63,82.85,0.0,0.0,0.0,242.0,2.48,105.0,97396.0,0.0
2021-01-04 01:00:00,-3.15,81.3,0.0,0.0,0.0,254.4,2.55,102.0,97396.0,0.0
2021-01-04 02:00:00,-3.32,80.95,0.0,0.0,0.0,234.8,2.62,102.0,97396.0,0.0
2021-01-04 03:00:00,-3.36,80.3,0.0,0.0,0.0,241.0,2.34,108.0,97444.0,0.0
2021-01-04 04:00:00,-3.48,80.2,0.0,0.0,0.0,246.4,2.21,108.0,97493.0,0.0
2021-01-04 05:00:00,-3.46,79.55,0.0,0.0,0.0,254.8,2.14,109.0,97570.0,0.0
2021-01-04 06:00:00,-3.31,78.6,0.0,0.0,0.0,262.6,2.14,106.0,97599.0,0.0
2021-01-04 07:00:00,-3.18,82.7,0.0,0.0,0.0,265.6,1.93,108.0,97676.0,0.0
2021-01-04 08:00:00,-3.08,82.55,40.0,38.33,36.0,260.0,1.93,102.0,97744.0,0.0
2021-01-04 09:00:00,-1.9,81.3,77.0,9.32,75.0,273.6,1.59,107.0,97831.0,0.0
2021-01-04 10:00:00,0.0,80.1,77.0,0.0,77.0,279.6,1.17,119.0,97879.0,0.0
2021-01-04 11:00:00,1.88,73.0,106.0,3.06,105.0,290.4,1.1,131.0,97889.0,0.0
2021-01-04 12:00:00,2.29,74.2,118.0,6.21,116.0,293.4,1.17,136.0,97889.0,0.0
2021-01-04 13:00:00,2.74,72.1,80.0,0.0,80.0,284.4,1.31,142.0,97899.0,0.0
2021-01-04 14:00:00,2.74,74.4,36.0,0.0,36.0,284.8,1.31,142.0,97899.0,0.0
2021-01-04 15:00:00,2.09,77.25,19.0,0.0,19.0,283.2,1.72,133.0,97928.0,0.0
2021-01-04 16:00:00,0.68,82.35,0.0,0.0,0.0,272.2,2.07,125.0,97918.0,0.0
2021-01-04 17:00:00,-0.39,82.3,0.0,0.0,0.0,260.4,2.07,122.0,97937.0,0.0
2021-01-04 18:00:00,-1.22,80.85,0.0,0.0,0.0,243.6,2.07,122.0,97937.0,0.0
2021-01-04 19:00:00,-0.69,81.6,0.0,0.0,0.0,261.6,2.14,121.0,97957.0,0.0
2021-01-04 20:00:00,-1.02,82.75,0.0,0.0,0.0,266.0,1.86,125.0,98034.0,0.0
2021-01-04 21:00:00,-1.57,84.05,0.0,0.0,0.0,270.4,1.66,127.0,98082.0,0.0
2021-01-04 22:00:00,-1.41,80.5,0.0,0.0,0.0,281.4,1.79,136.0,98121.0,0.0
2021-01-04 23:00:00,-1.66,79.05,0.0,0.0,0.0,272.6,2.07,138.0,98121.0,0.0
2021-01-05 00:00:00,-1.72,79.5,0.0,0.0,0.0,277.4,2.14,134.0,98121.0,0.0
2021-01-05 01:00:00,-1.3,78.05,0.0,0.0,0.0,283.8,2.28,132.0,98082.0,0.0
2021-01-05 02:00:00,-0.85,76.6,0.0,0.0,0.0,275.8,2.34,134.0,98034.0,0.0
2021-01-05 03:00:00,-0.71,76.0,0.0,0.0,0.0,269.0,2.34,135.0,97966.0,0.0
2021-01-05 04:00:00,-0.28,75.35,0.0,0.0,0.0,287.2,2.21,133.0,97918.0,0.0
2021-01-05 05:00:00,0.15,74.3,0.0,0.0,0.0,295.2,2.14,132.0,97918.0,0.0
2021-01-05 06:00:00,0.6,73.2,0.0,0.0,0.0,306.2,2.14,134.0,97908.0,0.0
2021-01-05 07:00:00,1.28,75.0,0.0,0.0,0.0,311.4,2.34,139.0,97908.0,0.0
2021-01-05 08:00:00,1.97,68.55,26.0,0.0,26.0,307.0,2.55,147.0,97928.0,0.0
2021-01-05 09:00:00,3.16,62.9,35.0,0.0,35.0,306.4,2.76,155.0,97908.0,0.0
2021-01-05 10:00:00,4.47,58.85,43.0,0.0,43.0,308.6,2.97,176.0,97899.0,0.0
2021-01-05 11:00:00,3.81,72.7,34.0,0.0,34.0,308.8,2.83,189.0,97976.0,0.0
2021-01-05 12:00:00,3.5,77.4,67.0,0.0,67.0,312.2,2.9,193.0,97966.0,0.0
2021-01-05 13:00:00,3.58,82.3,43.0,0.0,43.0,303.6,3.38,202.0,97966.0,0.07527023319615905
2021-01-05 14:00:00,3.48,87.05,46.0,0.0,46.0,317.4,3.66,211.0,97976.0,0.3943703703703706
2021-01-05 15:00:00,3.55,89.65,20.0,13.32,19.0,329.6,3.79,214.0,97976.0,0.6763223593964337
2021-01-05 16:00:00,3.24,90.65,0.0,0.0,0.0,324.6,3.72,210.0,97966.0,0.5120000000000003
2021-01-05 17:00:00,2.97,90.45,0.0,0.0,0.0,312.4,3.52,203.0,97918.0,0.19287791495198908
2021-01-05 18:00:00,2.59,91.5,0.0,0.0,0.0,320.0,3.17,196.0,97870.0,0.006739368998628251
2021-01-05 19:00:00,2.76,90.55,0.0,0.0,0.0,323.2,2.48,180.0,97850.0,0.0
2021-01-05 20:00:00,2.69,91.5,0.0,0.0,0.0,328.0,2.41,179.0,97783.0,0.0
2021-01-05 21:00:00,2.0,95.3,0.0,0.0,0.0,328.6,2.28,171.0,97754.0,0.0
2021-01-05 22:00:00,1.66,96.05,0.0,0.0,0.0,328.2,2.28,167.0,97618.0,0.0
2021-01-05 23:00:00,1.34,96.55,0.0,0.0,0.0,327.2,2.21,158.0,97531.0,0.0
2021-01-06 00:00:00,1.1,96.7,0.0,0.0,0.0,326.8,2.14,151.0,97454.0,0.0
2021-01-06 01:00:00,0.97,96.95,0.0,0.0,0.0,325.85,2.07,151.0,97415.0,0.0
2021-01-06 02:00:00,0.87,96.9,0.0,0.0,0.0,325.2,2.0,151.0,97444.0,0.0
2021-01-06 03:00:00,0.96,96.35,0.0,0.0,0.0,324.0,2.07,161.0,97512.0,0.0
2021-01-06 04:00:00,1.24,95.55,0.0,0.0,0.0,326.6,2.0,178.0,97541.0,0.0
2021-01-06 05:00:00,2.01,96.05,0.0,0.0,0.0,329.2,2.21,210.0,97647.0,0.0
2021-01-06 06:00:00,2.76,97.55,0.0,0.0,0.0,323.2,2.41,234.0,97763.0,0.0
2021-01-06 07:00:00,3.15,97.2,0.0,0.0,0.0,318.8,2.76,247.0,97860.0,0.0
2021-01-06 08:00:00,3.25,95.35,7.0,0.0,7.0,331.0,2.9,251.0,97995.0,0.0
2021-01-06 09:00:00,3.07,96.3,22.0,0.0,22.0,327.0,2.55,252.0,98131.0,0.0
2021-01-06 10:00:00,3.48,96.8,66.0,0.0,66.0,331.8,1.86,254.0,98218.0,0.0
2021-01-06 11:00:00,3.3,96.45,203.0,133.08,159.0,296.6,1.93,263.0,98256.0,0.0
2021-01-06 12:00:00,3.42,94.4,238.0,273.02,149.0,301.2,2.21,264.0,98353.0,0.0
2021-01-06 13:00:00,3.16,94.4,153.0,89.37,128.0,287.6,2.0,255.0,98401.0,0.0
2021-01-06 14:00:00,3.18,90.0,89.0,46.14,80.0,281.6,2.55,252.0,98450.0,0.0
2021-01-06 15:00:00,2.56,93.1,5.0,0.0,5.0,278.4,1.93,234.0,98624.0,0.0
2021-01-06 16:00:00,1.74,96.5,0.0,0.0,0.0,288.4,1.86,221.0,98604.0,0.0
2021-01-06 17:00:00,1.56,97.15,0.0,0.0,0.0,303.2,1.59,211.0,98624.0,0.0
2021-01-06 18:00:00,1.51,97.85,0.0,0.0,0.0,315.2,1.24,195.0,98653.0,0.0
2021-01-06 19:00:00,0.62,97.05,0.0,0.0,0.0,273.4,1.59,140.0,98633.0,0.0
2021-01-06 20:00:00,0.81,97.1,0.0,0.0,0.0,306.4,1.45,133.0,98614.0,0.0
2021-01-06 21:00:00,0.63,97.35,0.0,0.0,0.0,296.0,1.66,130.0,98575.0,0.0
2021-01-06 22:00:00,0.86,97.65,0.0,0.0,0.0,303.6,1.66,131.0,98556.0,0.0
2021-01-06 23:00:00,1.29,98.0,0.0,0.0,0.0,312.6,1.86,133.0,98517.0,0.0
2021-01-07 00:00:00,1.91,96.85,0.0,0.0,0.0,318.2,2.0,140.0,98459.0,0.0
2021-01-07 01:00:00,2.65,94.55,0.0,0.0,0.0,330.45,2.14,150.0,98353.0,0.0
2021-01-07 02:00:00,3.44,90.5,0.0,0.0,0.0,329.4,2.48,168.0,98305.0,0.0
2021-01-07 03:00:00,4.39,88.05,0.0,0.0,0.0,339.2,2.9,183.0,98237.0,0.0
2021-01-07 04:00:00,4.84,89.65,0.0,0.0,0.0,337.0,3.1,195.0,98131.0,0.0013717421124828566
2021-01-07 05:00:00,5.46,92.4,0.0,0.0,0.0,343.0,3.79,210.0,98053.0,0.6763223593964337
2021-01-07 06:00:00,6.14,94.25,0.0,0.0,0.0,347.6,4.28,216.0,98024.0,2.8767517146776425
2021-01-07 07:00:00,6.88,93.9,0.0,0.0,0.0,349.0,4.9,226.0,98063.0,9.408779149519894
2021-01-07 08:00:00,7.06,95.85,78.0,449.27,30.0,352.0,5.38,238.0,98160.0,18.492828532235936
2021-01-07 09:00:00,6.82,92.0,50.0,0.0,50.0,350.0,5.72,253.0,98314.0,27.60445541838133
2021-01-07 10:00:00,6.26,92.3,112.0,10.17,109.0,349.0,5.17,261.0,98498.0,14.016890260631001
2021-01-07 11:00:00,5.74,88.2,126.0,9.02,123.0,306.8,5.1,259.0,98595.0,12.703703703703695
2021-01-07 12:00:00,6.01,88.25,213.0,170.64,157.0,295.2,4.28,258.0,98682.0,2.8767517146776425
2021-01-07 13:00:00,5.43,85.45,91.0,3.54,90.0,290.0,4.34,260.0,98769.0,3.3005541838134422
2021-01-07 14:00:00,4.82,83.7,66.0,5.06,65.0,281.6,3.66,254.0,98856.0,0.3943703703703706
2021-01-07 15:00:00,3.72,86.0,31.0,49.73,27.0,262.6,2.9,244.0,98953.0,0.0
2021-01-07 16:00:00,2.54,90.7,0.0,0.0,0.0,263.4,2.55,230.0,99040.0,0.0
2021-01-07 17:00:00,1.79,93.8,0.0,0.0,0.0,258.2,2.41,222.0,99146.0,0.0
2021-01-07 18:00:00,1.2,94.9,0.0,0.0,0.0,247.8,2.34,216.0,99175.0,0.0
2021-01-07 19:00:00,0.78,94.15,0.0,0.0,0.0,235.8,2.34,209.0,99175.0,0.0
2021-01-07 20:00:00,0.49,93.25,0.0,0.0,0.0,232.6,2.48,209.0,99194.0,0.0
2021-01-07 21:00:00,0.32,93.0,0.0,0.0,0.0,233.2,2.48,214.0,99223.0,0.0
2021-01-07 22:00:00,0.19,92.85,0.0,0.0,0.0,231.2,2.55,219.0,99204.0,0.0
2021-01-07 23:00:00,0.0,92.8,0.0,0.0,0.0,233.2,2.48,219.0,99262.0,0.0
2021-01-08 00:00:00,-0.39,92.75,0.0,0.0,0.0,228.4,2.28,217.0,99272.0,0.0
2021-01-08 01:00:00,-0.83,93.05,0.0,0.0,0.0,227.8,2.07,210.0,99272.0,0.0
2021-01-08 02:00:00,-1.15,93.4,0.0,0.0,0.0,236.6,1.86,200.0,99291.0,0.0
2021-01-08 03:00:00,-1.57,93.75,0.0,0.0,0.0,237.8,1.79,188.0,99281.0,0.0
2021-01-08 04:00:00,-2.24,94.0,0.0,0.0,0.0,232.2,1.72,174.0,99291.0,0.0
2021-01-08 05:00:00,-2.47,94.05,0.0,0.0,0.0,245.2,1.66,162.0,99291.0,0.0
2021-01-08 06:00:00,-2.96,93.85,0.0,0.0,0.0,237.8,1.66,152.0,99301.0,0.0
2021-01-08 07:00:00,-3.24,94.0,0.0,0.0,0.0,228.8,1.72,144.0,99301.0,0.0
2021-01-08 08:00:00,-3.28,94.0,76.0,398.49,33.0,226.6,1.52,135.0,99301.0,0.0
2021-01-08 09:00:00,-0.36,95.15,189.0,579.02,62.0,228.0,0.97,141.0,99301.0,0.0
2021-01-08 10:00:00,2.01,88.85,223.0,316.88,129.0,236.4,0.9,153.0,99223.0,0.0
2021-01-08 11:00:00,3.59,74.85,299.0,570.9,108.0,242.4,0.9,165.0,99185.0,0.0
2021-01-08 12:00:00,4.24,69.35,265.0,390.32,136.0,235.6,0.83,171.0,99098.0,0.0
2021-01-08 13:00:00,4.46,66.25,243.0,516.25,96.0,240.0,0.69,177.0,99030.0,0.0
2021-01-08 14:00:00,4.42,66.15,165.0,523.92,60.0,241.0,0.69,172.0,99001.0,0.0
2021-01-08 15:00:00,3.56,74.25,45.0,192.2,29.0,237.2,0.83,150.0,98982.0,0.0
2021-01-08 16:00:00,1.3,84.45,0.0,0.0,0.0,240.8,1.45,129.0,98933.0,0.0
2021-01-08 17:00:00,-0.98,91.45,0.0,0.0,0.0,236.4,1.72,121.0,98895.0,0.0
2021-01-08 18:00:00,-2.03,92.9,0.0,0.0,0.0,230.8,1.86,117.0,98856.0,0.0
2021-01-08 19:00:00,-2.03,92.5,0.0,0.0,0.0,232.6,2.07,115.0,98817.0,0.0
2021-01-08 20:00:00,-1.94,91.3,0.0,0.0,0.0,232.2,2.14,115.0,98740.0,0.0
2021-01-08 21:00:00,-1.85,87.5,0.0,0.0,0.0,227.6,2.14,118.0,98711.0,0.0
2021-01-08 22:00:00,-1.89,84.3,0.0,0.0,0.0,231.0,1.93,122.0,98711.0,0.0
2021-01-08 23:00:00,-2.02,81.7,0.0,0.0,0.0,236.8,1.86,124.0,98720.0,0.0
2021-01-09 00:00:00,-1.7,76.8,0.0,0.0,0.0,249.4,1.86,132.0,98682.0,0.0
2021-01-09 01:00:00,-1.24,72.45,0.0,0.0,0.0,262.6,1.79,145.0,98633.0,0.0
2021-01-09 02:00:00,-0.88,72.85,0.0,0.0,0.0,262.0,1.93,155.0,98624.0,0.0
2021-01-09 03:00:00,-0.43,76.75,0.0,0.0,0.0,268.8,2.0,167.0,98643.0,0.0
2021-01-09 04:00:00,-0.1,79.2,0.0,0.0,0.0,276.2,1.93,175.0,98614.0,0.0
2021-01-09 05:00:00,0.52,78.0,0.0,0.0,0.0,289.2,2.0,177.0,98614.0,0.0
2021-01-09 06:00:00,0.99,77.1,0.0,0.0,0.0,298.6,1.86,175.0,98614.0,0.0
2021-01-09 07:00:00,1.36,86.6,0.0,0.0,0.0,315.2,1.79,168.0,98633.0,0.0
2021-01-09 08:00:00,1.83,89.5,13.0,0.0,13.0,318.8,2.07,172.0,98643.0,0.0
2021-01-09 09:00:00,2.84,89.9,17.0,0.0,17.0,315.2,2.34,185.0,98701.0,0.0
2021-01-09 10:00:00,3.68,90.15,93.0,0.0,93.0,312.2,2.62,193.0,98720.0,0.0
2021-01-09 11:00:00,4.05,90.4,75.0,0.0,75.0,314.4,2.97,198.0,98701.0,0.0
2021-01-09 12:00:00,4.41,91.9,90.0,0.0,90.0,323.4,2.55,196.0,98643.0,0.0
2021-01-09 13:00:00,4.47,92.3,90.0,0.0,90.0,322.6,2.62,197.0,98585.0,0.0
2021-01-09 14:00:00,4.5,91.65,32.0,0.0,32.0,332.0,3.1,204.0,98566.0,0.0013717421124828566
2021-01-09 15:00:00,4.4,92.0,35.0,58.04,30.0,335.0,3.03,208.0,98595.0,3.703703703703631e-05
2021-01-09 16:00:00,4.25,92.7,0.0,0.0,0.0,337.2,2.97,211.0,98624.0,0.0
2021-01-09 17:00:00,4.18,93.35,0.0,0.0,0.0,336.0,2.9,214.0,98672.0,0.0
2021-01-09 18:00:00,4.08,94.0,0.0,0.0,0.0,331.6,2.76,215.0,98720.0,0.0
2021-01-09 19:00:00,4.4,94.4,0.0,0.0,0.0,337.0,2.97,221.0,98779.0,0.0
2021-01-09 20:00:00,4.47,94.75,0.0,0.0,0.0,338.0,2.76,220.0,98798.0,0.0
2021-01-09 21:00:00,4.35,94.6,0.0,0.0,0.0,326.8,2.55,216.0,98808.0,0.0
2021-01-09 22:00:00,4.32,94.05,0.0,0.0,0.0,325.2,2.48,216.0,98798.0,0.0
2021-01-09 23:00:00,4.44,93.45,0.0,0.0,0.0,338.0,2.48,216.0,98817.0,0.0
2021-01-10 00:00:00,4.39,93.85,0.0,0.0,0.0,333.0,2.14,209.0,98817.0,0.0
2021-01-10 01:00:00,4.2,93.6,0.0,0.0,0.0,326.25,2.07,206.0,98788.0,0.0
2021-01-10 02:00:00,4.25,93.15,0.0,0.0,0.0,329.2,2.14,206.0,98798.0,0.0
2021-01-10 03:00:00,4.18,93.2,0.0,0.0,0.0,327.2,2.0,208.0,98779.0,0.0
2021-01-10 04:00:00,3.94,93.8,0.0,0.0,0.0,320.6,1.86,202.0,98759.0,0.0
2021-01-10 05:00:00,3.78,94.05,0.0,0.0,0.0,324.0,1.79,196.0,98730.0,0.0
2021-01-10 06:00:00,3.3,94.15,0.0,0.0,0.0,304.0,1.79,190.0,98730.0,0.0
2021-01-10 07:00:00,3.11,95.4,0.0,0.0,0.0,317.2,1.72,159.0,98730.0,0.0
2021-01-10 08:00:00,2.88,94.3,45.0,45.29,40.0,295.0,1.79,154.0,98730.0,0.0
2021-01-10 09:00:00,3.79,92.65,87.0,17.98,83.0,286.6,1.59,164.0,98759.0,0.0
2021-01-10 10:00:00,5.25,88.9,207.0,223.02,140.0,287.2,1.52,178.0,98759.0,0.0
2021-01-10 11:00:00,6.09,84.65,332.0,778.83,68.0,275.0,1.59,187.0,98730.0,0.0
2021-01-10 12:00:00,6.86,78.05,322.0,733.3,76.0,274.4,1.93,195.0,98643.0,0.0
2021-01-10 13:00:00,7.34,74.15,260.0,606.54,84.0,290.2,2.14,195.0,98575.0,0.0
2021-01-10 14:00:00,7.23,74.8,115.0,116.42,91.0,271.6,1.86,182.0,98517.0,0.0
2021-01-10 15:00:00,6.47,78.1,41.0,100.96,32.0,278.2,1.86,170.0,98517.0,0.0
2021-01-10 16:00:00,4.86,83.5,0.0,0.0,0.0,275.6,2.07,154.0,98488.0,0.0
2021-01-10 17:00:00,3.77,84.6,0.0,0.0,0.0,260.8,2.21,149.0,98469.0,0.0
2021-01-10 18:00:00,3.25,82.85,0.0,0.0,0.0,256.8,2.28,148.0,98459.0,0.0
2021-01-10 19:00:00,3.05,78.25,0.0,0.0,0.0,255.8,2.28,148.0,98421.0,0.0
2021-01-10 20:00:00,3.04,75.9,0.0,0.0,0.0,264.8,2.28,148.0,98401.0,0.0
2021-01-10 21:00:00,2.93,75.45,0.0,0.0,0.0,268.0,2.34,148.0,98353.0,0.0
2021-01-10 22:00:00,3.11,74.5,0.0,0.0,0.0,282.6,2.28,151.0,98334.0,0.0
2021-01-10 23:00:00,2.56,77.05,0.0,0.0,0.0,280.0,2.21,153.0,98305.0,0.0
2021-01-11 00:00:00,2.59,78.15,0.0,0.0,0.0,290.0,2.14,156.0,98295.0,0.0
2021-01-11 01:00:00,2.78,79.55,0.0,0.0,0.0,303.4,2.07,160.0,98256.0,0.0
2021-01-11 02:00:00,2.6,79.35,0.0,0.0,0.0,292.6,2.14,159.0,98218.0,0.0
2021-01-11 03:00:00,2.32,79.9,0.0,0.0,0.0,285.2,2.28,152.0,98150.0,0.0
2021-01-11 04:00:00,1.76,81.0,0.0,0.0,0.0,267.2,2.34,142.0,98063.0,0.0
2021-01-11 05:00:00,1.69,79.35,0.0,0.0,0.0,264.6,2.34,135.0,98005.0,0.0
2021-01-11 06:00:00,0.96,80.5,0.0,0.0,0.0,253.4,2.41,128.0,97957.0,0.0
2021-01-11 07:00:00,0.81,83.8,0.0,0.0,0.0,265.2,2.48,121.0,97908.0,0.0
2021-01-11 08:00:00,0.95,82.95,18.0,0.0,18.0,265.2,2.48,118.0,97841.0,0.0
2021-01-11 09:00:00,2.42,80.1,50.0,0.0,50.0,271.6,2.21,118.0,97783.0,0.0
2021-01-11 10:00:00,4.41,73.8,108.0,6.61,106.0,265.0,1.93,125.0,97725.0,0.0
2021-01-11 11:00:00,5.62,67.75,297.0,518.53,120.0,277.8,1.86,135.0,97657.0,0.0
2021-01-11 12:00:00,6.1,64.25,325.0,733.46,77.0,278.0,1.79,137.0,97541.0,0.0
2021-01-11 13:00:00,7.01,58.95,166.0,102.38,136.0,275.0,1.93,133.0,97415.0,0.0
